id,customer_id,customer_name,service_type,number_of_people,booking_date,travel_start_date,travel_end_date,duration_in_hours,destination_id,total_cost,cost_per_person
2647,5363,Lisa Burke,p19,8,2/9/2023,4/12/2023,4/21/2023,216,30,38131.04,4766.38
2648,6134,Michele Hamilton,p30,8,5/11/2023,8/21/2023,8/25/2023,96,4,17880.32,2235.04
2649,9695,William Sampson III,p28,1,4/20/2023,8/10/2023,8/18/2023,192,7,3904.03,3904.03
2650,2894,David Pratt,p29,1,6/22/2023,10/17/2023,10/22/2023,120,23,826.33,826.33
2651,2004,Kevin Smith,p29,5,1/19/2023,3/24/2023,3/29/2023,120,23,4131.65,826.33
2652,3610,Michael Chen,h60,1,6/17/2023,6/19/2023,6/25/2023,146,8,6278,6278
2653,5536,Michelle Bell,p26,8,2/15/2023,4/30/2023,5/9/2023,216,9,34158.24,4269.78
2654,3887,Frances Taylor,Train,8,5/24/2023,7/8/2023,7/8/2023,11,22,1494.96,186.87
2655,6946,Marco Ford,h6,1,2/22/2023,2/24/2023,3/1/2023,125,25,5250,5250
2656,3371,Jessica Ward,Train,1,1/22/2023,3/7/2023,3/8/2023,38,30,1665.82,1665.82
2657,8983,Anna Taylor,h40,1,2/10/2023,2/20/2023,2/27/2023,171,21,2394,2394
2658,3508,Brittany Sanders,h65,1,6/28/2023,7/3/2023,7/6/2023,73,19,3504,3504
2659,5916,Michelle Washington,p22,1,4/24/2023,9/23/2023,10/3/2023,240,23,3239.52,3239.52
2660,4748,Patrick Mathews,Flight,1,1/6/2023,1/24/2023,1/24/2023,10,30,705.14,705.14
2661,6436,Dana Marsh,Train,8,6/28/2023,8/4/2023,8/6/2023,57,6,1313.32,164.165
2662,6476,Mario Dunn,h44,8,4/12/2023,4/20/2023,4/27/2023,175,6,28000,3500
2663,9865,Elizabeth Johnson,Flight,1,2/27/2023,3/15/2023,3/15/2023,8,7,1811.15,1811.15
2664,4505,Walter Avila,p23,1,1/24/2023,6/28/2023,7/1/2023,72,5,619.56,619.56
2665,4058,Ashley Payne,Train,1,4/17/2023,5/31/2023,5/31/2023,19,8,706.6,706.6
2666,6821,Katherine Gordon,h58,1,5/30/2023,6/8/2023,6/10/2023,49,27,833,833
2667,8078,Sierra King,h59,1,3/18/2023,3/22/2023,3/28/2023,153,11,5967,5967
2668,9619,Traci Herman,p20,1,5/16/2023,10/13/2023,10/19/2023,144,11,2104.8,2104.8
2669,4270,Jake Smith,Flight,1,4/2/2023,4/20/2023,4/20/2023,10,21,989.63,989.63
2670,3668,Daniel Santos,Flight,4,2/26/2023,3/18/2023,3/18/2023,7,16,1037.33,259.3325
2671,2423,Barbara Murphy,h47,1,5/30/2023,6/1/2023,6/5/2023,103,13,2060,2060
2672,9405,Dylan Shaw,Flight,4,1/9/2023,1/29/2023,1/29/2023,8,9,172.81,43.2025
2673,3466,Michele Jones,p10,2,4/10/2023,6/13/2023,6/23/2023,240,11,9954.1,4977.05
2674,3756,Lisa Myers,Train,1,4/17/2023,6/11/2023,6/12/2023,33,20,407.56,407.56
2675,5321,Richard Bauer,Train,1,5/7/2023,6/9/2023,6/10/2023,26,29,336.18,336.18
2676,7752,Jennifer Glover,h33,1,4/16/2023,4/26/2023,4/28/2023,53,4,848,848
2677,3888,Lauren Mitchell,h16,1,1/1/2023,1/4/2023,1/6/2023,52,12,572,572
2678,7832,Andre Wolf,p16,4,5/31/2023,10/14/2023,10/21/2023,168,30,10090.72,2522.68
2679,3539,Vanessa Lynch,Flight,1,5/6/2023,5/26/2023,5/26/2023,4,19,173.43,173.43
2680,1968,Andrew Jenkins,h18,7,1/4/2023,1/13/2023,1/19/2023,147,5,22638,3234
2681,4045,Adam Cruz,p28,6,5/14/2023,9/17/2023,9/25/2023,192,7,23424.18,3904.03
2682,5707,Tammy Hale,Flight,2,6/6/2023,6/21/2023,6/21/2023,12,21,1018.22,509.11
2683,9641,Victoria Dalton,Train,1,2/10/2023,3/17/2023,3/18/2023,36,10,680.8,680.8
2684,1256,Kristen Thompson,Train,5,5/31/2023,7/15/2023,7/17/2023,55,1,1035.68,207.136
2685,5587,Denise Kelly,Flight,8,6/2/2023,6/21/2023,6/21/2023,6,24,882.8,110.35
2686,3628,Mary Kaiser,h2,1,2/18/2023,2/27/2023,3/5/2023,149,24,3278,3278
2687,5279,Lisa Arnold,h50,1,4/15/2023,4/20/2023,4/26/2023,149,15,1937,1937
2688,4520,Tony Morse,Flight,3,3/4/2023,3/23/2023,3/23/2023,9,24,1506.87,502.29
2689,8841,Leah Mills,h1,4,5/16/2023,5/24/2023,5/27/2023,79,6,4108,1027
2690,9861,Eric Ellison,Flight,1,6/12/2023,6/28/2023,6/28/2023,2,5,114.4,114.4
2691,9709,Whitney Todd,h31,5,3/23/2023,3/27/2023,3/31/2023,99,5,13365,2673
2692,7770,Alfred Hampton,Train,1,4/28/2023,6/12/2023,6/12/2023,22,14,1430.51,1430.51
2693,5329,Marissa Sullivan,h48,2,4/19/2023,4/21/2023,4/22/2023,35,12,2380,1190
2694,8064,Shane Simmons,Flight,7,6/13/2023,7/1/2023,7/1/2023,3,8,1781.43,254.49
2695,8188,Jennifer Vaughn,p30,1,3/11/2023,6/3/2023,6/7/2023,96,4,2235.04,2235.04
2696,6714,Michael Torres,p30,5,1/18/2023,7/3/2023,7/7/2023,96,4,11175.2,2235.04
2697,6590,Tamara Davis,p3,1,4/8/2023,6/14/2023,6/21/2023,168,11,2692.72,2692.72
2698,2759,Stephen Stone,Train,2,6/10/2023,7/25/2023,7/25/2023,10,16,1814.65,907.325
2699,4001,Angela Kramer,Train,5,4/13/2023,6/6/2023,6/8/2023,54,1,1135.18,227.036
2700,7203,April Meyer,Train,3,5/24/2023,7/8/2023,7/9/2023,24,16,409.48,136.4933333
2701,7133,Kimberly Wallace,p1,1,6/26/2023,10/31/2023,11/5/2023,120,19,2247.82,2247.82
2702,2237,Shawn Doyle,Flight,4,1/29/2023,2/17/2023,2/17/2023,9,10,480.18,120.045
2703,1412,Katie Richardson,h7,1,3/29/2023,4/3/2023,4/6/2023,76,29,3420,3420
2704,3933,Diana Mendoza,h7,2,5/2/2023,5/11/2023,5/12/2023,30,29,2700,1350
2705,1932,Becky Fuller,Train,1,1/20/2023,3/20/2023,3/22/2023,71,26,1394.51,1394.51
2706,1642,Amanda Salas,p16,1,1/26/2023,6/25/2023,7/2/2023,168,30,2522.68,2522.68
2707,7449,Kathleen Lopez,Train,1,5/30/2023,7/4/2023,7/5/2023,39,8,1180.48,1180.48
2708,2236,Shelby Christian,Flight,1,3/3/2023,3/23/2023,3/23/2023,11,28,845.36,845.36
2709,6248,Victoria Green,Flight,4,4/17/2023,5/2/2023,5/2/2023,3,18,1855.29,463.8225
2710,9933,Brianna Diaz,Train,3,3/4/2023,4/21/2023,4/22/2023,26,17,1012.39,337.4633333
2711,1177,Jasmine Williams,Flight,2,6/25/2023,7/13/2023,7/13/2023,6,6,1196.61,598.305
2712,7391,Shaun Cain,Train,5,2/24/2023,4/6/2023,4/7/2023,32,13,1554.68,310.936
2713,3700,Jorge Gibson,p26,1,3/14/2023,8/2/2023,8/11/2023,216,9,4269.78,4269.78
2714,8485,Jonathan Goodman,Train,1,5/29/2023,7/6/2023,7/7/2023,29,22,1096.04,1096.04
2715,9726,Samuel Silva,h58,1,3/23/2023,3/30/2023,4/4/2023,132,27,2244,2244
2716,7940,Bryan Weaver,p15,3,4/8/2023,9/1/2023,9/4/2023,72,1,7189.77,2396.59
2717,7000,Destiny Beard MD,Flight,1,1/5/2023,1/21/2023,1/21/2023,5,1,886.52,886.52
2718,6873,Larry Sanchez,h23,3,2/20/2023,2/26/2023,3/3/2023,127,22,4572,1524
2719,8407,Erik Garcia,Train,1,2/19/2023,4/6/2023,4/7/2023,25,22,579.03,579.03
2720,6744,Debbie Bailey,p2,7,4/30/2023,8/1/2023,8/4/2023,72,2,5673.64,810.52
2721,8704,Jessica Conner,h18,1,1/16/2023,1/26/2023,2/2/2023,169,5,3718,3718
2722,1967,Ana Richardson,Train,5,3/25/2023,4/24/2023,4/26/2023,53,9,728.22,145.644
2723,8092,Donald Simmons,h19,1,5/30/2023,6/3/2023,6/4/2023,30,17,660,660
2724,3025,Keith Peck,Train,8,3/7/2023,4/11/2023,4/11/2023,18,16,238.14,29.7675
2725,1852,Katelyn Bauer,h41,1,2/20/2023,3/1/2023,3/6/2023,127,14,5715,5715
2726,6774,Mark Gomez,Train,5,3/30/2023,5/8/2023,5/10/2023,62,22,345.76,69.152
2727,8329,John Carpenter,Train,1,2/3/2023,3/18/2023,3/19/2023,31,3,1581.58,1581.58
2728,8584,Mrs. Taylor Anderson PhD,h60,4,6/16/2023,6/24/2023,6/26/2023,57,8,9804,2451
2729,7924,Patricia Johnson,p2,8,5/24/2023,10/8/2023,10/11/2023,72,2,6484.16,810.52
2730,6525,Eugene Sharp,p14,2,3/19/2023,6/25/2023,6/30/2023,120,25,8461.78,4230.89
2731,1489,Nathan Stokes,Flight,1,4/29/2023,5/14/2023,5/14/2023,2,3,514.18,514.18
2732,3485,Vincent Benjamin,p24,6,5/17/2023,9/11/2023,9/13/2023,48,30,7904.34,1317.39
2733,7356,Angel Watkins,h31,1,2/25/2023,3/7/2023,3/8/2023,35,5,945,945
2734,9813,Heather Mccarty,Train,1,6/6/2023,7/11/2023,7/13/2023,54,25,556.92,556.92
2735,2825,Robert Hall,h36,1,4/11/2023,4/20/2023,4/23/2023,77,15,2849,2849
2736,8121,Adam Jordan,Flight,1,4/6/2023,4/22/2023,4/22/2023,3,18,1735.3,1735.3
2737,8642,Robert Welch,Flight,2,2/3/2023,2/21/2023,2/21/2023,9,13,1028.05,514.025
2738,6329,Lori Travis,h17,1,2/3/2023,2/11/2023,2/17/2023,147,23,6321,6321
2739,4601,Randy Lewis,h35,1,1/16/2023,1/24/2023,1/30/2023,153,4,5661,5661
2740,1977,George Snow,Train,1,4/15/2023,6/6/2023,6/6/2023,22,11,347.59,347.59
2741,3374,Matthew Cunningham,h11,4,3/16/2023,3/25/2023,3/27/2023,55,17,9020,2255
2742,7163,Michael Wilson,h50,6,4/20/2023,4/30/2023,5/7/2023,179,15,13962,2327
2743,5623,Amanda Brown,Flight,5,2/9/2023,2/27/2023,2/27/2023,3,29,1807.65,361.53
2744,5912,Jeremy Wright,h46,5,2/17/2023,2/26/2023,3/5/2023,174,8,10440,2088
2745,3827,Darren Williamson,Flight,7,4/29/2023,5/16/2023,5/16/2023,12,30,1129.92,161.4171429
2746,8316,Diane Sanchez,Train,1,5/14/2023,6/16/2023,6/16/2023,16,7,1539.06,1539.06
2747,5087,Craig Baker,p17,1,2/11/2023,6/4/2023,6/12/2023,192,29,4956.67,4956.67
2748,2776,Kimberly Barrett,Flight,1,2/13/2023,3/3/2023,3/3/2023,3,20,518.61,518.61
2749,9547,Steven Boyle,Flight,6,4/23/2023,5/10/2023,5/10/2023,6,11,1316.81,219.4683333
2750,6222,Barbara Sutton,Flight,1,6/11/2023,6/29/2023,6/29/2023,5,4,422.4,422.4
2751,8513,Jeffrey Morris,p1,1,1/20/2023,3/23/2023,3/28/2023,120,19,2247.82,2247.82
2752,8191,Sheila Ponce,Flight,1,1/2/2023,1/20/2023,1/20/2023,10,16,127.96,127.96
2753,3141,Emily Rivera,Flight,8,4/20/2023,5/6/2023,5/6/2023,9,3,1010.97,126.37125
2754,8242,Jessica Martin,Flight,1,5/2/2023,5/18/2023,5/18/2023,9,2,153.67,153.67
2755,9717,Sean Jones,Flight,1,3/10/2023,3/27/2023,3/27/2023,6,14,674.18,674.18
2756,5165,Sara Stewart,Train,8,2/27/2023,4/2/2023,4/2/2023,17,28,1886.27,235.78375
2757,5318,John Hayes,Train,1,4/8/2023,5/17/2023,5/18/2023,32,26,227.57,227.57
2758,8127,Anthony Hernandez,p8,1,4/5/2023,7/5/2023,7/14/2023,216,11,3117.15,3117.15
2759,4380,Andrew Villanueva,Flight,1,1/1/2023,1/16/2023,1/16/2023,1,29,583.48,583.48
2760,3626,Daniel Moyer,p8,3,5/2/2023,7/4/2023,7/13/2023,216,11,9351.45,3117.15
2761,2467,Stephen Schultz,Flight,1,5/31/2023,6/18/2023,6/18/2023,11,21,1032.93,1032.93
2762,9542,Ernest Andrade,h56,7,6/16/2023,6/19/2023,6/22/2023,84,23,17052,2436
2763,7757,Brittany Anderson,Flight,3,5/31/2023,6/17/2023,6/17/2023,2,15,997.36,332.4533333
2764,5921,Matthew Pugh,Flight,1,4/1/2023,4/17/2023,4/17/2023,5,12,490.19,490.19
2765,9723,Marc Kelly,Flight,6,5/13/2023,5/31/2023,5/31/2023,11,28,1317.62,219.6033333
2766,1769,Stephen Figueroa,p23,1,2/9/2023,4/13/2023,4/16/2023,72,5,619.56,619.56
2767,9896,Billy Warner,Train,1,6/29/2023,8/1/2023,8/1/2023,14,2,1802.49,1802.49
2768,4884,Sydney Huber,Train,1,4/7/2023,5/16/2023,5/18/2023,65,9,1667.23,1667.23
2769,8029,Amy Kennedy,p12,8,3/13/2023,7/21/2023,7/27/2023,144,15,14501.92,1812.74
2770,3319,Nicole Hayes,Train,1,6/14/2023,7/14/2023,7/14/2023,4,15,1539.25,1539.25
2771,8638,Lisa Cook,Flight,1,5/22/2023,6/9/2023,6/9/2023,2,30,1629.86,1629.86
2772,8507,Tanya Cook,Train,1,6/28/2023,8/26/2023,8/27/2023,42,29,211.5,211.5
2773,6305,Tonya Petty,Flight,1,3/16/2023,3/31/2023,3/31/2023,11,3,1734.21,1734.21
2774,2847,Zachary Hale,h32,1,4/21/2023,4/28/2023,4/29/2023,32,12,1056,1056
2775,7787,Monica Thomas,Flight,1,6/14/2023,6/29/2023,6/29/2023,6,13,264.61,264.61
2776,5825,Jason Holland,p22,7,5/24/2023,8/28/2023,9/7/2023,240,23,22676.64,3239.52
2777,1024,Susan Snyder,Train,1,5/27/2023,6/26/2023,6/27/2023,46,28,559.55,559.55
2778,8930,Laura Medina,p24,7,3/8/2023,5/20/2023,5/22/2023,48,30,9221.73,1317.39
2779,8166,Jerry Andrews,h40,8,2/19/2023,2/27/2023,3/4/2023,128,21,14336,1792
2780,9181,Kelsey Wood,p8,1,3/6/2023,6/4/2023,6/13/2023,216,11,3117.15,3117.15
2781,9045,Gregory Duke,p19,1,6/3/2023,10/1/2023,10/10/2023,216,30,4766.38,4766.38
2782,3429,Casey Powers,Flight,8,3/10/2023,3/29/2023,3/29/2023,1,1,942.42,117.8025
2783,5128,Brian Hall,p8,1,3/21/2023,5/29/2023,6/7/2023,216,11,3117.15,3117.15
2784,1833,Danielle Scott,h38,1,3/7/2023,3/14/2023,3/20/2023,156,23,3900,3900
2785,4097,John Johnson,p24,1,1/2/2023,3/17/2023,3/19/2023,48,30,1317.39,1317.39
2786,5305,Katherine Wilson,p30,1,2/14/2023,5/2/2023,5/6/2023,96,4,2235.04,2235.04
2787,9586,Miguel Rose,h5,1,6/11/2023,6/15/2023,6/17/2023,51,28,867,867
2788,5863,Brian Moreno,Flight,6,6/23/2023,7/11/2023,7/11/2023,8,11,758.21,126.3683333
2789,9052,Briana Robinson,Train,1,4/11/2023,5/15/2023,5/15/2023,15,24,1982.54,1982.54
2790,6529,Joshua Conrad,Flight,1,4/29/2023,5/14/2023,5/14/2023,6,17,1818.86,1818.86
2791,8437,Veronica Johnson,Flight,1,6/22/2023,7/9/2023,7/9/2023,2,24,1375.88,1375.88
2792,8990,Sandra Garcia,p30,7,5/27/2023,9/3/2023,9/7/2023,96,4,15645.28,2235.04
2793,9811,Whitney Jackson,Train,7,5/25/2023,7/14/2023,7/14/2023,7,29,496.22,70.88857143
2794,6124,Sarah Oconnor,h50,7,1/2/2023,1/4/2023,1/10/2023,150,15,13650,1950
2795,5766,Jeffrey Schroeder,Train,4,5/24/2023,7/17/2023,7/19/2023,60,30,359.5,89.875
2796,3835,Robert Lara,p17,1,5/14/2023,8/5/2023,8/13/2023,192,29,4956.67,4956.67
2797,3218,Craig Harrison,p13,1,5/27/2023,8/25/2023,8/29/2023,96,8,2689.31,2689.31
2798,3368,Chris Johnson DDS,Flight,6,5/19/2023,6/7/2023,6/7/2023,10,26,1322.46,220.41
2799,2057,Diamond Richardson,Train,1,3/29/2023,5/4/2023,5/4/2023,5,2,371.51,371.51
2800,4595,Ryan Cummings,Flight,1,5/22/2023,6/7/2023,6/7/2023,8,4,536.75,536.75
2801,3781,Anthony Wilson,p30,1,7/23/2023,12/13/2023,12/17/2023,96,4,2235.04,2235.04
2802,9719,John Wright,p20,8,10/25/2023,3/27/2024,4/2/2024,144,11,16838.4,2104.8
2803,4776,Jessica Cunningham,Flight,1,8/28/2023,9/16/2023,9/16/2023,2,7,659.21,659.21
2804,7951,Katelyn Rivera,p16,7,10/8/2023,3/8/2024,3/15/2024,168,30,17658.76,2522.68
2805,1094,Andrea Smith,h65,1,8/8/2023,8/10/2023,8/14/2023,105,19,5040,5040
2806,2235,Kimberly Richards,Train,1,8/11/2023,9/12/2023,9/14/2023,69,13,1869.12,1869.12
2807,7337,Maria Lewis,Flight,1,10/8/2023,10/28/2023,10/28/2023,4,25,981.59,981.59
2808,7773,William George,p28,1,10/26/2023,4/8/2024,4/16/2024,192,7,3904.03,3904.03
2809,6679,Patricia Hendricks,p23,1,10/12/2023,4/1/2024,4/4/2024,72,5,619.56,619.56
2810,6533,Brian Robles,Flight,1,12/23/2023,1/12/2024,1/12/2024,3,30,1431.65,1431.65
2811,9026,Michael Spencer,p23,3,12/17/2023,4/25/2024,4/28/2024,72,5,1858.68,619.56
2812,7834,Rebecca Daniel,Flight,8,7/19/2023,8/6/2023,8/6/2023,10,28,1020.62,127.5775
2813,6891,Erik Jennings,Train,3,7/6/2023,8/7/2023,8/7/2023,13,10,229.65,76.55
2814,8523,Kimberly Obrien,Train,5,10/26/2023,12/16/2023,12/18/2023,59,30,1355.45,271.09
2815,4149,Raymond Shelton,h65,1,9/22/2023,10/1/2023,10/6/2023,125,19,6000,6000
2816,4889,Aaron Miller,h65,3,8/1/2023,8/10/2023,8/15/2023,122,19,17568,5856
2817,2951,Krista Owens,p27,1,9/9/2023,12/19/2023,12/25/2023,144,27,3975.57,3975.57
2818,8413,Crystal Howard,p4,6,12/30/2023,4/20/2024,4/26/2024,144,26,19564.5,3260.75
2819,8348,Donna Myers,p18,1,8/31/2023,12/18/2023,12/22/2023,96,28,1659.54,1659.54
2820,3263,Toni Chavez,Train,1,11/18/2023,12/31/2023,1/1/2024,34,15,1418.76,1418.76
2821,3050,Timothy Adams,h23,1,12/9/2023,12/17/2023,12/18/2023,27,22,324,324
2822,2898,Shannon Warren,Train,1,10/31/2023,12/21/2023,12/23/2023,51,25,332,332
2823,8697,William Rosales,Train,5,8/13/2023,9/14/2023,9/15/2023,47,5,1029.36,205.872
2824,3952,Tara Fitzgerald,Train,1,10/3/2023,11/5/2023,11/5/2023,17,21,1148.32,1148.32
2825,4318,Ashley Brown,p10,5,11/18/2023,3/30/2024,4/9/2024,240,11,24885.25,4977.05
2826,2914,Frank York,p5,8,11/3/2023,3/27/2024,3/31/2024,96,1,14009.04,1751.13
2827,5943,Kimberly Mendoza,Flight,8,11/17/2023,12/6/2023,12/6/2023,12,17,152.62,19.0775
2828,8765,William Mcknight,Train,1,9/4/2023,10/16/2023,10/18/2023,59,13,872.56,872.56
2829,9145,Tanya Ball,p25,1,8/8/2023,11/13/2023,11/20/2023,168,28,3284.96,3284.96
2830,7844,Todd Cunningham,h60,8,8/10/2023,8/12/2023,8/16/2023,97,8,33368,4171
2831,2638,Denise Turner,h43,2,11/16/2023,11/26/2023,11/30/2023,97,23,7372,3686
2832,8385,Suzanne Davis,h13,1,11/18/2023,11/25/2023,11/26/2023,25,5,1100,1100
2833,6954,Veronica Wright,Flight,4,9/9/2023,9/24/2023,9/24/2023,12,18,1026.56,256.64
2834,1506,Rebecca Price,Train,1,12/2/2023,1/28/2024,1/28/2024,20,25,1894.93,1894.93
2835,3799,Ryan Novak,h56,4,7/24/2023,7/30/2023,8/2/2023,74,23,8584,2146
2836,5057,Elizabeth Castaneda,h5,6,10/10/2023,10/16/2023,10/20/2023,99,28,10098,1683
2837,8346,Allison Shaw,p10,1,8/29/2023,1/23/2024,2/2/2024,240,11,4977.05,4977.05
2838,2665,Jean Mcguire,p8,7,7/27/2023,11/21/2023,11/30/2023,216,11,21820.05,3117.15
2839,3250,Alyssa Wong,Flight,3,12/6/2023,12/23/2023,12/23/2023,11,17,120.36,40.12
2840,2394,David Campbell,Train,4,11/25/2023,12/28/2023,12/29/2023,24,26,1808.49,452.1225
2841,9295,Edward Matthews,p3,6,11/15/2023,1/29/2024,2/5/2024,168,11,16156.32,2692.72
2842,6814,Casey Wise,Train,1,9/30/2023,11/4/2023,11/5/2023,38,15,658.03,658.03
2843,1452,Lee Rivera,Flight,1,8/9/2023,8/29/2023,8/29/2023,12,6,1114.7,1114.7
2844,3042,Maria Washington,p20,8,10/15/2023,1/24/2024,1/30/2024,144,11,16838.4,2104.8
2845,7451,Thomas Hart,Flight,1,10/19/2023,11/6/2023,11/6/2023,6,13,1562.1,1562.1
2846,5136,Regina Myers,h2,2,12/14/2023,12/20/2023,12/24/2023,105,24,4620,2310
2847,8409,Karen Smith,h53,1,12/19/2023,12/27/2023,12/30/2023,79,4,2449,2449
2848,6067,Megan Wilson,Flight,1,10/11/2023,10/29/2023,10/29/2023,11,12,1787.05,1787.05
2849,5574,Justin Berry,Train,1,9/4/2023,10/6/2023,10/7/2023,28,13,1828.76,1828.76
2850,6840,William Turner,p1,1,12/7/2023,4/23/2024,4/28/2024,120,19,2247.82,2247.82
2851,8749,Amy Clark,Train,7,11/11/2023,12/29/2023,12/31/2023,60,19,1753.89,250.5557143
2852,8233,Susan Fleming,Train,5,9/5/2023,10/21/2023,10/23/2023,65,23,1426.85,285.37
2853,8633,Mr. Kevin Roberts,Train,1,7/14/2023,8/14/2023,8/16/2023,65,10,1340.87,1340.87
2854,5080,Caleb Brown,p17,1,9/29/2023,3/27/2024,4/4/2024,192,29,4956.67,4956.67
2855,4960,Charles Odonnell,Train,1,8/6/2023,9/30/2023,9/30/2023,2,3,711.77,711.77
2856,9007,Tina Nguyen,Train,8,9/11/2023,11/2/2023,11/4/2023,50,21,326.72,40.84
2857,5418,Michael Lewis,Flight,3,7/23/2023,8/8/2023,8/8/2023,5,22,1493.23,497.7433333
2858,1595,Michael Phillips,Flight,1,7/10/2023,7/29/2023,7/29/2023,5,7,1022.12,1022.12
2859,1229,Jason Garcia,h17,4,9/26/2023,10/6/2023,10/10/2023,100,23,17200,4300
2860,7766,Kelly Miller,Train,1,11/11/2023,12/30/2023,12/31/2023,41,1,1555.94,1555.94
2861,5495,Brandon Mendoza,p28,7,11/1/2023,3/22/2024,3/30/2024,192,7,27328.21,3904.03
2862,7932,Christopher Vargas,p18,2,11/9/2023,4/19/2024,4/23/2024,96,28,3319.08,1659.54
2863,8144,Pedro Pratt,h65,1,11/27/2023,11/29/2023,12/2/2023,77,19,3696,3696
2864,3928,Allen Miller,h35,5,11/16/2023,11/24/2023,11/29/2023,127,4,23495,4699
2865,1940,Claudia Brown,Train,1,12/18/2023,2/9/2024,2/10/2024,47,26,1543.58,1543.58
2866,3256,Jacob Cooper,Train,8,11/2/2023,12/4/2023,12/6/2023,58,13,486.04,60.755
2867,1617,Mrs. Sarah Benjamin,Flight,1,12/22/2023,1/11/2024,1/11/2024,2,20,1797.11,1797.11
2868,6983,William Roberson,Flight,5,8/25/2023,9/12/2023,9/12/2023,10,6,451.68,90.336
2869,3810,Jennifer Gaines,p2,1,10/23/2023,3/8/2024,3/11/2024,72,2,810.52,810.52
2870,7875,Brandy Williams,Flight,1,10/7/2023,10/27/2023,10/27/2023,7,23,506.19,506.19
2871,3311,Omar Cohen,h62,1,11/7/2023,11/9/2023,11/13/2023,106,5,1166,1166
2872,7616,Cody Zimmerman,p1,6,7/1/2023,10/8/2023,10/13/2023,120,19,13486.92,2247.82
2873,6966,Kevin Green,h47,2,9/22/2023,9/25/2023,9/28/2023,74,13,2960,1480
2874,6339,Daniel Davis,Train,2,7/3/2023,9/1/2023,9/2/2023,43,28,1007.97,503.985
2875,6029,Alisha Monroe,p28,1,8/21/2023,12/18/2023,12/26/2023,192,7,3904.03,3904.03
2876,1713,Mary Flynn,Train,8,7/18/2023,9/7/2023,9/7/2023,3,13,1442.32,180.29
2877,9991,Kaitlyn Owens,p12,7,8/20/2023,11/9/2023,11/15/2023,144,15,12689.18,1812.74
2878,3868,Andrew Kennedy,p2,1,12/31/2023,5/13/2024,5/16/2024,72,2,810.52,810.52
2879,2616,Kelly Poole,h51,5,12/25/2023,12/31/2023,1/5/2024,123,16,22755,4551
2880,3726,Adam Pratt,h18,1,7/2/2023,7/10/2023,7/12/2023,52,5,1144,1144
2881,9598,Ashley Frye,p3,1,9/23/2023,1/23/2024,1/30/2024,168,11,2692.72,2692.72
2882,7474,Edward Berry,h40,5,7/6/2023,7/11/2023,7/16/2023,132,21,9240,1848
2883,8383,John Beck,Train,3,12/13/2023,1/27/2024,1/29/2024,62,4,1637.09,545.6966667
2884,9968,Jerry Morrow,p10,4,10/3/2023,1/21/2024,1/31/2024,240,11,19908.2,4977.05
2885,2597,Kelly Baker,h8,7,7/25/2023,7/27/2023,8/1/2023,130,14,10920,1560
2886,2213,Dr. Edwin Burke MD,p27,5,8/12/2023,1/8/2024,1/14/2024,144,27,19877.85,3975.57
2887,6815,Miranda Lewis,Flight,3,7/8/2023,7/27/2023,7/27/2023,9,5,836.63,278.8766667
2888,8612,Tonya Sullivan,h11,1,10/27/2023,10/30/2023,11/5/2023,146,17,5986,5986
2889,7841,Maria Harding,h30,6,12/5/2023,12/14/2023,12/19/2023,123,30,36162,6027
2890,5850,Carrie Drake,h23,1,12/1/2023,12/6/2023,12/11/2023,122,22,1464,1464
2891,8737,Adriana Tran MD,Train,5,7/11/2023,8/13/2023,8/14/2023,39,4,385.95,77.19
2892,1794,Lori Jackson,Train,7,11/30/2023,12/31/2023,1/2/2024,54,19,168.84,24.12
2893,8793,Scott Aguilar,Train,1,11/18/2023,12/21/2023,12/21/2023,1,19,951.84,951.84
2894,3274,Melinda Jones,h59,1,12/6/2023,12/15/2023,12/18/2023,77,11,3003,3003
2895,2077,Ashley Diaz,h11,1,11/26/2023,11/28/2023,12/2/2023,107,17,4387,4387
2896,8418,John Barry,h23,1,9/8/2023,9/15/2023,9/18/2023,80,22,960,960
2897,3098,Jacob Turner,Flight,8,8/30/2023,9/19/2023,9/19/2023,8,28,1340.23,167.52875
2898,8818,Mary Sanchez,Train,5,8/15/2023,10/10/2023,10/12/2023,49,22,231.39,46.278
2899,5598,Joan Levine,Train,6,12/20/2023,1/23/2024,1/23/2024,22,30,603.41,100.5683333
2900,1647,Brittany Tate,Flight,8,11/18/2023,12/4/2023,12/4/2023,10,23,1137.73,142.21625
2901,2843,Michelle Gonzalez,Train,2,7/25/2023,8/30/2023,8/31/2023,40,4,823.42,411.71
2902,4870,Kimberly Schwartz,Flight,1,10/7/2023,10/22/2023,10/22/2023,7,27,1151.65,1151.65
2903,1779,David Simpson,Flight,1,8/15/2023,8/30/2023,8/30/2023,11,5,1014.4,1014.4
2904,6765,Bradley Wells,Flight,6,7/13/2023,8/2/2023,8/2/2023,5,22,328.09,54.68166667
2905,3066,Bradley Johnson,Train,8,9/22/2023,11/10/2023,11/12/2023,71,1,869.88,108.735
2906,1073,Elizabeth Houston,h37,3,8/8/2023,8/11/2023,8/15/2023,98,25,11172,3724
2907,3365,Joseph Robertson,Train,1,7/14/2023,8/16/2023,8/18/2023,53,5,176.17,176.17
2908,1288,Thomas Russell,Train,5,8/3/2023,9/16/2023,9/16/2023,5,22,326.59,65.318
